"zip","renter","mortgage","hs_graduate","college_graduate","median_income","household_size"
"45734","","","","","22424.0","2.53"
"45735","0.07070135746606335","","0.37777777777777777","0.11612903225806452","","2.54"
"45740","","","","","","3.13"
"45741","0.146866230121609","","","","22031.0","2.42"
"45742","0.14152966404574696","","0.3766171538092956","0.12649736463823671","","2.38"
"45743","0.04652730950775455","","0.4775549188156638","0.10792741165234002","","2.8"
"45744","0.12247529007305544","","0.42744383727990287","0.1092896174863388","24805.0","2.53"
"45745","0.16124469589816123","","0.5525812619502868","0.10133843212237094","22450.0","2.83"
"45746","","","","","18494.0","2.42"
"45750","0.28791269186982293","0.5227861211807354","0.3930059602299699","0.1368215623186877","21346.0","2.27"
"45760","0.2548706483551581","","0.4336099585062241","0.04771784232365145","","2.31"
"45761","0.13400758533501897","","0.34648776637726914","0.08839779005524862","28924.0","2.43"
"45764","0.4027831967746131","0.5421686746987951","0.3712474983322215","0.06320880587058039","15571.0","2.45"
"45766","","","","","17394.0","2.24"
"45767","0.26018099547511314","","0.5071113290828838","0.06032368808239333","25984.0","2.3"
"45768","0.07181942544459645","","0.5775784753363229","0.13094170403587443","","2.27"
"45769","0.22526285467377213","0.43459302325581395","0.4433092948717949","0.10076121794871795","","2.57"
"45770","","","","","15375.0","2.87"
"45771","0.18298601198972309","0.52367941712204","0.4400327466230045","0.07286123618501841","","2.55"
"45772","0.24171122994652405","","0.34718498659517427","0.08579088471849866","","2.27"
"45773","","","","","22125.0","1.84"
"45775","0.28368794326241137","","","","","2.33"
"45776","","","","","20042.0","2.19"
"45778","","","","","25240.0","2.16"
"45779","","","","","21912.0","2.72"
"45780","0.5386996904024768","","0.31358249772105745","0.15952597994530537","","2.41"
"45782","","","","","","2.58"
"45784","0.12620481927710844","0.48601735776277727","0.41397379912663756","0.0925764192139738","","2.86"
"45786","0.12572214580467675","0.5534962089300758","0.46641944787803874","0.0754017305315204","","2.67"
"45787","","","","","36250.0","3.47"
"45788","0.014727540500736377","","","","26983.0","2.86"
"45789","","","","","26512.0","2.0"
"45801","0.42257108456052606","0.6173330542181286","0.4000916590284143","0.07155951289773471","","2.64"
"45804","0.47712068504147714","0.49031855090568394","0.43370879404774204","0.04639867727601529","","2.49"
"45805","0.3419111111111111","0.6621669004207573","0.3510132273408484","0.12823353098325405","","2.43"
"45806","0.18080844865258558","0.6633423180592992","0.3931804091754495","0.11580905145691259","29480.0","2.41"
"45807","0.17475555555555555","0.5752308527973927","0.42940519061219423","0.0917670433378865","","2.46"
"45808","","","","","23563.0","2.57"
"45809","","","","","35972.0","2.92"
"45810","0.3166614567052204","0.5563025210084034","0.3601614434947768","0.13675213675213677","15651.0","2.4"
"45812","0.2601542416452442","","0.5019762845849802","0.0466403162055336","19451.0","2.66"
"45813","0.18801161869553737","0.657243816254417","0.508416220351951","0.1090283091048202","25868.0","2.63"
"45814","0.13054745707806933","","0.41115702479338845","0.15702479338842976","29063.0","2.83"
"45816","","","","","25337.0","2.13"
"45817","0.23512099411379986","0.5719656283566058","0.3657276995305164","0.18896713615023475","","2.53"
"45819","","","","","27557.0","2.51"
"45820","","","","","24712.0","2.24"
"45821","0.12679245283018867","","","","","2.41"
"45822","0.2524508505113666","0.5492572989585112","0.45750037020583445","0.09240337627721013","","2.37"
"45826","","","","","29868.0","2.34"
"45827","0.07614725163893091","","0.4654752233956133","0.11047928513403736","","2.9"
"45828","0.130636036344934","0.5404837013669821","0.561854371378181","0.10682791635172588","","2.45"
"45830","0.13560465508517455","0.5748110831234257","0.45454545454545453","0.08763535633341728","30768.0","2.6"
"45831","0.052693553135119225","0.5172711571675302","0.47191528545119704","0.058931860036832415","23363.0","2.66"
"45832","0.12257001647446458","0.549172346640701","0.5125319693094629","0.11406649616368286","","2.63"
"45833","0.20589925301666348","0.5549150485436893","0.4095046854082999","0.10816599732262383","","2.5"
"45835","","","","","24650.0","2.22"
"45836","0.1580056179775281","","","","25670.0","2.49"
"45838","","","","","19063.0","2.75"
"45840","0.3087997872704135","0.6486538959358011","0.32964870184141704","0.1785069154242269","25547.0","2.29"
"45841","","","","","27303.0","2.82"
"45843","0.1853405725567621","0.5462809917355372","0.4578181818181818","0.05309090909090909","29403.0","2.74"
"45844","0.11896710728558253","0.512280701754386","0.4392070484581498","0.13744493392070484","31250.0","2.55"
"45845","0.07119314436387607","","0.5029270888770623","0.10803618946248005","35691.0","2.88"
"45846","0.13592699327569643","0.5113160100586757","0.5491636066911465","0.08445532435740515","26066.0","3.0"
"45849","0.16881028938906753","","","","","2.84"
"45850","0.1185350852669835","0.5963800904977375","0.5139616055846422","0.09642233856893542","","2.83"
"45851","","","","","24231.0","2.7"
"45853","0.11304347826086956","","","","38194.0","2.38"
"45854","","","","","","2.63"
"45855","","","","","","2.42"
"45856","0.16383718551851095","0.5521796565389696","0.5063367531683766","0.10772480386240194","","2.6"
"45858","0.23029315960912053","","0.45825426944971537","0.10294117647058823","","2.64"
"45859","","","","","18068.0","2.84"
"45860","0.10145608266791921","","0.5397324940991345","0.07789142407553108","32420.0","2.92"
"45861","","","","","24583.0","2.32"
"45862","0.21912919343326195","","","","","2.36"
"45863","0.14800759013282733","","","","","2.65"
"45864","","","","","30909.0","1.94"
"45865","0.14356223175965666","0.5115511551155115","0.40115396295171574","0.17339811721834195","32689.0","2.62"
"45866","","","","","","2.2"
"45867","","","","","26094.0","2.46"
"45868","","","","","27917.0","2.69"
"45869","0.13395225464190982","0.5826989619377163","0.40066666666666667","0.162","32204.0","2.58"
"45870","","","","","24531.0","3.01"
"45871","0.24397905759162303","","0.37779433681073027","0.19970193740685543","","2.64"
"45872","0.3226120857699805","0.6407010710808179","0.5244913338357197","0.08553127354935945","25287.0","2.66"
"45873","0.17395529640427598","","0.49931129476584024","0.06473829201101929","","2.53"
"45874","0.20754716981132076","","0.6028151774785802","0.05385556915544676","23151.0","2.61"
"45875","0.20698853027473993","0.5912686785818928","0.3884341167150779","0.14193292843939795","30260.0","2.62"
"45876","","","","","35278.0","2.6"
"45877","0.16853932584269662","","0.35065835065835066","0.18018018018018017","","2.57"
"45879","0.26788844621513946","0.5739644970414202","0.4738955823293173","0.08551854476730451","","2.46"
"45880","0.20284697508896798","","0.546448087431694","0.07407407407407407","","2.24"
"45881","0.20298710115410726","","0.6001908396946565","0.09923664122137404","27253.0","2.61"
"45882","0.19155134741442098","","0.47830578512396693","0.11828512396694214","","2.56"
"45883","0.1958893681806648","","0.4745977984758679","0.14648602878916173","30965.0","3.19"
"45884","","","","","","2.89"
"45885","0.2985424694253644","0.5697177074422584","0.4321796071094481","0.10173058933582788","26522.0","2.36"
"45886","","","","","31705.0","2.54"
"45887","0.18185982592762254","0.5602996254681648","0.490138067061144","0.09829059829059829","25259.0","2.72"
"45888","","","","","34583.0","1.82"
"45889","0.012376237623762377","","","","38520.0","3.38"
"45890","","","","","31898.0","2.82"
"45891","0.30930869267624916","0.5525574847489442","0.4731730769230769","0.10134615384615385","24231.0","2.41"
"45894","","","","","","2.73"
"45895","0.218362696604235","0.6522382537920829","0.4491899852724595","0.1075928653248241","","2.55"
"45896","0.1522035438437074","","0.5225165562913907","0.10463576158940398","","2.71"
"45897","","","","","33472.0","2.57"
"45898","0.09145299145299145","","","","","2.55"
"45899","","","","","24609.0","2.11"
"46001","0.24047782238323706","0.6200124688279302","0.40730606102065947","0.09481461212204131","","2.41"
"46011","0.2616454930429522","0.6659862683243645","0.3601764129369487","0.15084939562234564","28482.0","2.41"
"46012","0.31892689013669107","0.6602804661268022","0.35052598524101114","0.15104411995603706","22142.0","2.35"
"46013","0.3276971249644179","0.5942137892166072","0.4085862324204293","0.10058392959947364","22979.0","2.2"
"46016","0.5333833891648377","0.5884312537855845","0.4150477164280845","0.046012269938650305","15940.0","2.37"
"46017","0.15130065475137144","0.6196473551637279","0.45303468208092484","0.10260115606936417","","2.34"
"46030","0.19627966645285438","0.6686567164179105","0.4807017543859649","0.13114035087719297","30346.0","2.52"
"46031","0.20452488687782805","","0.42857142857142855","0.10224089635854341","29054.0","2.69"
"46032","0.26018099547511314","0.782708297980655","0.12163969506486559","0.39858900628594357","46674.0","2.53"
"46033","0.07246847431942414","0.7767386498894746","0.08126693061054387","0.4075849135236508","","2.91"
"46034","0.16467845879610585","0.7512820512820513","0.34407243630237944","0.2272057275215835","31276.0","2.65"
"46035","0.22393472348141433","","","","28469.0","2.77"
"46036","0.34044436576082143","0.6103559870550161","0.4639656230816452","0.08201350521792511","22884.0","2.51"
"46037","0.10208295219925254","0.8578245993156852","0.09322208064449833","0.4310082617452423","","3.0"
"46038","0.20885555527869834","0.823969414893617","0.13120688998132693","0.379177622804009","43244.0","2.57"
"46039","","","","","21250.0","2.72"
"46040","0.11910211267605633","0.7964519140989729","0.2957765667574932","0.24059945504087193","","2.98"
"46041","0.2983892147421868","0.6286051610726935","0.4769038701622971","0.0935672514619883","24128.0","2.75"
"46044","0.21728307254623044","","0.5109409190371991","0.13676148796498905","28099.0","2.53"
"46045","","","","","53516.0","1.3"
"46047","","","","","","4.38"
"46048","0.22141119221411193","","0.3333333333333333","0.1310077519379845","31389.0","2.93"
"46049","","","","","31402.0","2.39"
"46050","0.13977868375072802","","0.4101694915254237","0.15593220338983052","30617.0","2.78"
"46051","0.22460262612301313","","0.4209770114942529","0.18917624521072796","","2.4"
"46052","0.24126220461298994","0.7090222012281531","0.3851521999202446","0.1772564136647614","26449.0","2.38"
"46055","0.08224714559967666","0.8403414479924123","0.1952755905511811","0.34598425196850396","","2.84"
"46056","0.11754229741763135","","0.3801452784503632","0.10411622276029056","31269.0","2.54"
"46057","0.3673469387755102","","","","","2.73"
"46058","0.19876367094626723","","0.3207317073170732","0.14878048780487804","25524.0","2.71"
"46060","0.2734668335419274","0.8019863438857853","0.2366434499728907","0.2781832589565","31387.0","2.69"
"46062","0.14608336161416716","0.8141819298066101","0.20818262952698577","0.2846070740758138","37904.0","2.73"
"46063","","","","","22422.0","2.69"
"46064","0.19636029974002142","0.7471554993678887","0.3255871243225489","0.18172113647561175","28398.0","2.63"
"46065","0.20048899755501223","","0.41459990641085637","0.12306972391202621","26510.0","2.9"
"46068","0.12832618025751072","","0.4436732514682328","0.13134009610250935","31073.0","2.15"
"46069","0.2617623062279032","0.6828543111992071","0.4344799344799345","0.1285831285831286","","2.67"
"46070","0.15304798962386512","","0.41420118343195267","0.15680473372781065","","2.54"
"46071","0.24392242556678503","0.6451301832208293","0.4258600237247924","0.099644128113879","","2.71"
"46072","0.2291018349608327","0.6258153106762787","0.3703983101991551","0.14981894990947495","25807.0","2.42"
"46074","0.15413995362160687","0.8773951006548629","0.1258615031178208","0.3857346023411005","50277.0","2.89"
"46075","0.2194752774974773","0.8821966341895483","0.18876404494382024","0.2943820224719101","","2.73"
"46076","0.201036866359447","","0.44558359621451105","0.05993690851735016","27272.0","2.48"
"46077","0.13053280228451192","0.7963714793199695","0.11333411105926272","0.3668922071861876","50919.0","2.84"
"46103","","","","","17250.0","2.92"
"46104","0.12385321100917432","","","","35104.0","2.81"
"46105","0.31347697507393324","","0.4772727272727273","0.03787878787878788","","2.95"
"46106","0.24826308476146364","0.8101619207146845","0.37698695136417554","0.19762752075919335","","2.79"
"46107","0.37268677176148046","0.7339100346020762","0.396855110445526","0.09135155372519656","24386.0","2.46"
"46110","","","","","38922.0","2.75"
"46111","","","","","19886.0","2.41"
"46112","0.1830055767537423","0.7863492690636112","0.23810147013916155","0.2883130480303625","","2.71"
"46113","0.1675934307513255","0.7939945852818114","0.3801994906621392","0.10696095076400679","","3.06"
"46115","0.35841382816471784","","0.5074393108848865","0.08457321848081441","24510.0","2.6"
"46117","","","","","29028.0","2.56"
"46118","0.16299469604243166","0.6586319218241042","0.4733274388446802","0.12024756852343059","","2.67"
"46120","0.2646017699115044","0.648034398034398","0.424553101997897","0.0980546792849632","25789.0","2.63"
"46121","0.15872440659539772","0.6803580832016851","0.46991260923845196","0.09887640449438202","28863.0","2.55"
"46122","0.21514607040660144","0.7469281663516069","0.32808788598574823","0.19813935075217737","33140.0","2.69"
"46123","0.11618962432915922","0.8121125901839243","0.2598458501738885","0.2577309897546762","37114.0","2.89"
"46124","0.32237584650112866","0.5708639186900056","0.48899100134022594","0.05877847980088072","","2.57"
"46125","","","","","35958.0","1.54"
"46126","0.1479408236705318","0.6913723219455703","0.4288079470198676","0.08388520971302428","","2.56"
"46127","","","","","28611.0","2.19"
"46128","0.15522703273495247","","0.5388760585065435","0.057736720554272515","28179.0","2.73"
"46130","0.16133004926108374","","0.42668957617411224","0.1861397479954181","29139.0","2.59"
"46131","0.32076353200293667","0.7459016393442623","0.3468660968660969","0.15669515669515668","27282.0","2.66"
